Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-10-31 15:54:55,0.0,4.18596,0.0,23.55551,0.0
2018-10-31 15:54:56,0.0016833333337369063,4.18596,0.0,23.55551,0.0
2018-10-31 15:54:56,0.003366666666988749,4.18596,0.0,23.55551,0.0
2018-10-31 15:54:56,0.005016666666779202,4.18596,0.0,23.55551,0.0
2018-10-31 15:54:56,0.006700000000031044,4.18596,0.0,23.55551,0.0
2018-10-31 15:54:56,0.00838333333376795,4.18596,0.0,23.55551,0.0
2018-10-31 15:54:56,0.010050000000046567,4.18596,0.0,23.55551,0.0
2018-10-31 15:54:56,0.011683333333348856,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:56,0.013366666667085763,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:56,0.015016666666876214,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:56,0.016700000000128057,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.018366666666891737,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.020016666666682188,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.021700000000419096,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.023366666666697712,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.025016666666973227,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.026683333333736906,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.028366666666988748,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.030016666666779202,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.031700000000031044,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:57,0.03336666666679473,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.035050000000046565,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.036683333333348854,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.03836666666708576,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.04001666666687621,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.04170000000012806,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.043366666666891734,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.045016666666682185,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.046700000000419094,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.048366666666697714,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:58,0.05003333333346139,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:59,0.051716666666713235,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:59,0.05333333333352736,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:59,0.055050000000240594,4.18596,0.0,23.66067,0.0
2018-10-31 15:54:59,0.05671666666700427,4.18596,0.0,23.66067,0.0
