Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-10-29 10:08:02,0.0,0.0,4.18481,-0.04342,23.87099,-0.0
2018-10-29 10:08:02,0.0016666666665211475,0.09999999999126885,4.18396,-0.07918,23.87099,-0.0
2018-10-29 10:08:02,0.003366666666503685,0.2019999999902211,4.1838,-0.08939,23.87099,-0.0
2018-10-29 10:08:02,0.00501666666653667,0.3009999999922002,4.18363,-0.09195,23.87099,-1e-05
2018-10-29 10:08:02,0.006700000000031044,0.40200000000186265,4.18346,-0.0945,23.87099,-1e-05
2018-10-29 10:08:02,0.008333333333333333,0.5,4.18346,-0.0945,23.87099,-1e-05
2018-10-29 10:08:02,0.009999999999854481,0.5999999999912689,4.18346,-0.0945,23.87099,-1e-05
2018-10-29 10:08:03,0.011683333333348856,0.7010000000009313,4.18329,-0.0945,23.87099,-2e-05
2018-10-29 10:08:03,0.01329999999992045,0.797999999995227,4.18329,-0.0945,23.87099,-2e-05
2018-10-29 10:08:03,0.015033333333364377,0.9020000000018626,4.18329,-0.09706,23.87099,-2e-05
2018-10-29 10:08:03,0.016633333333205276,0.9979999999923166,4.18329,-0.0945,23.87099,-3e-05
2018-10-29 10:08:03,0.018333333333187814,1.0999999999912689,4.18329,-0.09706,23.87099,-3e-05
2018-10-29 10:08:03,0.019999999999951494,1.1999999999970896,4.18329,-0.0945,23.87099,-3e-05
2018-10-29 10:08:03,0.021666666666472642,1.2999999999883585,4.18329,-0.0945,23.87099,-3e-05
2018-10-29 10:08:03,0.023349999999967015,1.400999999998021,4.18329,-0.09706,23.87099,-4e-05
2018-10-29 10:08:03,0.02496666666653861,1.4979999999923166,4.18329,-0.09706,23.87099,-4e-05
2018-10-29 10:08:03,0.026649999999790452,1.5989999999874271,4.18329,-0.0945,23.87099,-4e-05
2018-10-29 10:08:04,0.028333333333284826,1.6999999999970896,4.18312,-0.0945,23.87099,-4e-05
2018-10-29 10:08:04,0.029999999999805974,1.7999999999883585,4.18312,-0.0945,23.87099,-5e-05
2018-10-29 10:08:04,0.03166666666656966,1.8999999999941792,4.18312,-0.0945,23.87099,-5e-05
2018-10-29 10:08:04,0.03336666666655219,2.0019999999931315,4.18312,-0.09706,23.87099,-5e-05
2018-10-29 10:08:04,0.03501666666658518,2.1009999999951106,4.18312,-0.0945,23.87099,-5e-05
2018-10-29 10:08:04,0.036699999999837016,2.201999999990221,4.18312,-0.0945,23.97615,-6e-05
2018-10-29 10:08:04,0.03831666666665114,2.2989999999990687,4.18312,-0.0945,23.97615,-6e-05
2018-10-29 10:08:04,0.03996666666668413,2.3980000000010477,4.18312,-0.0945,23.97615,-6e-05
2018-10-29 10:08:04,0.041649999999935974,2.4989999999961583,4.18312,-0.09706,23.97615,-7e-05
2018-10-29 10:08:04,0.04333333333318781,2.599999999991269,4.18312,-0.0945,23.97615,-7e-05
2018-10-29 10:08:05,0.044999999999951495,2.6999999999970896,4.18312,-0.0945,23.97615,-7e-05
2018-10-29 10:08:05,0.04668333333320333,2.8009999999922,4.18312,-0.09706,23.97615,-7e-05
2018-10-29 10:08:05,0.04830000000001746,2.8980000000010477,4.18295,-0.09706,23.97615,-8e-05
2018-10-29 10:08:05,0.05,3.0,4.18295,-0.0945,23.97615,-8e-05
2018-10-29 10:08:05,0.05166666666652115,3.099999999991269,4.18295,-0.0945,23.97615,-8e-05
2018-10-29 10:08:05,0.05333333333328483,3.1999999999970896,4.18295,-0.0945,23.97615,-8e-05
2018-10-29 10:08:05,0.05501666666653667,3.3009999999922,4.18295,-0.0945,23.97615,-9e-05
2018-10-29 10:08:05,0.05668333333330035,3.400999999998021,4.18295,-0.0945,23.97615,-9e-05
2018-10-29 10:08:05,0.058349999999821496,3.50099999998929,4.18295,-0.0945,23.97615,-9e-05
2018-10-29 10:08:05,0.059966666666635624,3.5979999999981374,4.18295,-0.0945,23.97615,-9e-05
2018-10-29 10:08:06,0.06163333333315677,3.697999999989406,4.18295,-0.0945,23.97615,-0.0001
2018-10-29 10:08:06,0.06329999999992045,3.797999999995227,4.18295,-0.0945,23.97615,-0.0001
2018-10-29 10:08:06,0.06498333333317229,3.8989999999903375,4.18295,-0.0945,23.97615,-0.0001
2018-10-29 10:08:06,0.06664999999993597,3.9989999999961583,4.18295,-0.0945,23.97615,-0.0001
2018-10-29 10:08:06,0.06833333333318782,4.099999999991269,4.18295,-0.09706,23.97615,-0.00011
2018-10-29 10:08:06,0.07001666666668219,4.201000000000931,4.18295,-0.09706,23.97615,-0.00011
2018-10-29 10:08:06,0.07168333333320334,4.3009999999922,4.18295,-0.0945,23.97615,-0.00011
2018-10-29 10:08:06,0.07331666666650563,4.3989999999903375,4.18295,-0.09706,23.97615,-0.00012
2018-10-29 10:08:06,0.075,4.5,4.18278,-0.0945,23.97615,-0.00012
2018-10-29 10:08:06,0.07666666666652115,4.599999999991269,4.18278,-0.0945,23.97615,-0.00012
2018-10-29 10:08:07,0.07833333333328482,4.69999999999709,4.18278,-0.09706,23.97615,-0.00012
2018-10-29 10:08:07,0.08001666666653667,4.8009999999922,4.18278,-0.0945,23.97615,-0.00013
2018-10-29 10:08:07,0.08168333333330034,4.900999999998021,4.18278,-0.0945,23.97615,-0.00013
2018-10-29 10:08:07,0.0833499999998215,5.00099999998929,4.18278,-0.09706,23.97615,-0.00013
2018-10-29 10:08:07,0.08503333333331588,5.101999999998952,4.18278,-0.09706,23.97615,-0.00013
2018-10-29 10:08:07,0.08664999999988747,5.198999999993248,4.18278,-0.0945,23.97615,-0.00014
2018-10-29 10:08:07,0.08831666666665114,5.298999999999069,4.18278,-0.0945,23.97615,-0.00014
