Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-10-25 04:09:59,0.0,0.0,3.10125,0.0,23.97615,0.0
2018-10-25 04:10:59,1.0000000000000002,60.00000000000001,3.10192,0.0,23.87099,0.0
2018-10-25 04:11:59,2.000033333333333,120.00199999999998,3.1026,0.0,23.97615,0.0
2018-10-25 04:12:59,3.0000166666666668,180.001,3.10344,0.0,23.87099,0.0
2018-10-25 04:13:59,3.9999999999999996,239.99999999999997,3.10412,0.0,23.97615,0.0
2018-10-25 04:14:59,5.0,300.0,3.10462,0.0,23.97615,0.0
2018-10-25 04:15:59,6.000016666666667,360.00100000000003,3.1053,0.0,23.97615,0.0
2018-10-25 04:16:59,7.000016666666667,420.00100000000003,3.10597,0.0,23.97615,0.0
2018-10-25 04:17:59,8.000016666666667,480.00100000000003,3.10648,0.0,23.87099,0.0
2018-10-25 04:18:59,9.0,540.0,3.10715,0.0,23.97615,0.0
2018-10-25 04:19:59,10.000016666666665,600.001,3.10766,0.0,23.87099,0.0
2018-10-25 04:20:59,11.0,660.0,3.10833,0.0,23.87099,0.0
2018-10-25 04:21:59,12.0,720.0,3.10884,0.0,23.87099,0.0
2018-10-25 04:22:59,13.000016666666665,780.001,3.10934,0.0,23.87099,0.0
2018-10-25 04:23:59,14.0,840.0,3.11002,0.0,23.97615,0.0
2018-10-25 04:24:59,15.0,900.0,3.11052,0.0,23.97615,0.0
2018-10-25 04:25:59,15.999983333333331,959.9989999999999,3.11103,0.0,23.87099,0.0
2018-10-25 04:26:59,17.000033333333334,1020.0020000000001,3.11136,0.0,23.97615,0.0
2018-10-25 04:27:59,18.000033333333338,1080.0020000000002,3.11187,0.0,23.87099,0.0
2018-10-25 04:28:59,19.000016666666667,1140.001,3.11238,0.0,23.87099,0.0
2018-10-25 04:29:59,19.999983333333333,1199.999,3.11288,0.0,23.87099,0.0
2018-10-25 04:30:59,21.000016666666667,1260.001,3.11339,0.0,23.87099,0.0
2018-10-25 04:31:59,21.999983333333333,1319.999,3.11372,0.0,23.97615,0.0
2018-10-25 04:32:59,23.0,1380.0,3.11423,0.0,23.97615,0.0
2018-10-25 04:33:59,24.0,1440.0,3.11474,0.0,23.97615,0.0
2018-10-25 04:34:59,25.0,1500.0,3.11507,0.0,23.87099,0.0
2018-10-25 04:35:59,26.0,1560.0,3.11558,0.0,23.97615,0.0
2018-10-25 04:36:59,27.000033333333338,1620.0020000000002,3.11592,0.0,23.87099,0.0
2018-10-25 04:37:59,27.999983333333333,1679.999,3.11625,0.0,23.87099,0.0
2018-10-25 04:38:59,29.0,1740.0,3.11676,0.0,23.97615,0.0
2018-10-25 04:39:59,30.0,1800.0,3.1171,0.0,23.87099,0.0
2018-10-25 04:40:59,31.000033333333338,1860.0020000000002,3.11743,0.0,23.87099,0.0
2018-10-25 04:41:59,32.0,1920.0,3.11777,0.0,23.87099,0.0
2018-10-25 04:42:59,33.00001666666667,1980.001,3.11811,0.0,23.97615,0.0
2018-10-25 04:43:59,34.00001666666667,2040.0010000000002,3.11844,0.0,23.87099,0.0
2018-10-25 04:44:59,35.00001666666667,2100.001,3.11878,0.0,23.76583,0.0
2018-10-25 04:45:59,36.0,2160.0,3.11912,0.0,23.97615,0.0
2018-10-25 04:46:59,37.000033333333334,2220.002,3.11946,0.0,23.87099,0.0
2018-10-25 04:47:59,38.000033333333334,2280.002,3.11996,0.0,23.87099,0.0
2018-10-25 04:48:59,39.00001666666667,2340.001,3.1203,0.0,23.87099,0.0
2018-10-25 04:49:59,39.99998333333334,2399.9990000000003,3.12047,0.0,23.97615,0.0
2018-10-25 04:50:59,41.00001666666667,2460.001,3.1208,0.0,23.76583,0.0
2018-10-25 04:51:59,42.000033333333334,2520.002,3.12114,0.0,23.87099,0.0
2018-10-25 04:52:59,42.99998333333334,2579.9990000000003,3.12148,0.0,23.97615,0.0
2018-10-25 04:53:59,44.0,2640.0,3.12182,0.0,24.0813,0.0
2018-10-25 04:54:59,44.99998333333334,2699.9990000000003,3.12215,0.0,23.87099,0.0
2018-10-25 04:55:59,46.0,2760.0,3.12249,0.0,23.87099,0.0
2018-10-25 04:56:59,47.00001666666667,2820.001,3.12266,0.0,23.97615,0.0
2018-10-25 04:57:59,47.99998333333334,2879.9990000000003,3.123,0.0,23.97615,0.0
2018-10-25 04:58:59,49.00001666666667,2940.001,3.12333,0.0,23.87099,0.0
2018-10-25 04:59:59,50.000033333333334,3000.002,3.12367,0.0,23.76583,0.0
2018-10-25 05:00:59,51.00001666666667,3060.001,3.12384,0.0,23.87099,0.0
2018-10-25 05:01:59,52.0,3120.0,3.12417,0.0,23.97615,0.0
