Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-10-25 07:39:39,0.0,0.0,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:39,0.0016333333333326057,0.09799999999995634,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:39,0.00333333333334546,0.2000000000007276,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:39,0.0050000000000181895,0.3000000000010914,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:39,0.006633333333350796,0.39800000000104774,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:39,0.008333333333333333,0.5,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.009983333333336002,0.5990000000001601,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.011650000000008731,0.6990000000005239,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.013333333333351523,0.8000000000010914,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.015000000000024253,0.9000000000014552,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.016666666666666666,1.0,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.01835000000000946,1.1010000000005675,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.020000000000012126,1.2000000000007276,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.021650000000014793,1.2990000000008877,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:40,0.023316666666687524,1.3990000000012515,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.024983333333360256,1.4990000000016153,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.026650000000002668,1.59900000000016,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.02833333333334546,1.7000000000007276,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.029966666666678066,1.798000000000684,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.031650000000020856,1.8990000000012515,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.03331666666669359,1.9990000000016153,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.03496666666666594,2.0979999999999563,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.03665000000000873,2.199000000000524,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.03831666666668146,2.2990000000008877,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.039983333333354194,2.3990000000012515,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:41,0.04165000000002692,2.4990000000016153,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.043316666666669335,2.59900000000016,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.04498333333334206,2.699000000000524,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.046666666666684856,2.8000000000010914,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.04830000000001746,2.8980000000010477,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.05,3.0,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.05166666666667273,3.100000000000364,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.0533166666666754,3.199000000000524,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.05501666666668825,3.301000000001295,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.05665000000002086,3.3990000000012515,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:42,0.05835000000000339,3.5010000000002037,4.18529,0.0,24.0813,0.0
2018-10-25 07:39:43,0.059983333333336004,3.59900000000016,4.18529,0.0,24.0813,0.0
