Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-18 21:42:58,0.0,0.0,4.18498,-0.04597,-9.8849,0.0,0.0,0.0,1.0083076876467918,0
2018-12-18 21:42:59,0.008350000000064028,0.5010000000038417,4.1752,-0.0945,-9.8849,-1e-05,2.8055555554197377e-05,-1.2734919444514647e-05,0.9999958874598321,1
2018-12-18 21:43:00,0.026600000000083432,1.5960000000050059,4.16694,-0.09706,-9.8849,-4e-05,2.6944444442859904e-05,-4.2051113888995024e-05,0.9999844408739719,2
2018-12-18 21:43:01,0.04330000000021149,2.5980000000126893,4.16357,-0.09706,-9.8849,-7e-05,2.8333333337084495e-05,-6.885210277808625e-05,0.9999739763567903,3
2018-12-18 21:43:02,0.05995000000014746,3.5970000000088476,4.16188,-0.0945,-9.8849,-9e-05,2.750000000054974e-05,-9.557434166686462e-05,0.9999635425877552,4
2018-12-18 21:43:03,0.07668333333349438,4.6010000000096625,4.16087,-0.09706,-9.77974,-0.00012,2.8611111111887213e-05,-0.000122440630555773,0.9999530525740155,5
2018-12-18 21:43:04,0.09168333333339736,5.501000000003842,4.1602,-0.09706,-9.77974,-0.00015,2.8888888886689933e-05,-0.0001467056305556161,0.9999435782404206,6
2018-12-18 21:43:05,0.1100166666668277,6.6010000000096625,4.15986,-0.09706,-9.8849,-0.00017,2.8333333333042295e-05,-0.00017636285277799528,0.9999319984993598,7
2018-12-18 21:43:06,0.126650000000033,7.599000000001979,4.15952,-0.09706,-9.8849,-0.0002,2.8333333333042295e-05,-0.00020327004166667708,0.9999214925161066,8
2018-12-18 21:43:07,0.14170000000012806,8.502000000007683,4.15919,-0.0945,-9.8849,-0.00023,2.8055555554197377e-05,-0.00022747512500016139,0.999912041577133,9
2018-12-18 21:43:08,0.15995000000014745,9.597000000008848,4.15902,-0.09706,-9.8849,-0.00026,2.722222222170482e-05,-0.00025650331944463225,0.9999007074416364,10
2018-12-18 21:43:09,0.17669999999998254,10.601999999998952,4.15868,-0.0945,-9.8849,-0.00028,2.8888888886689933e-05,-0.0002830950583332629,0.9998903246266724,11
