Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-26 09:11:17,0.0,0.0,4.18396,-0.03576,-19.98012,-0.0
2018-12-26 09:11:17,0.0016999999999825377,0.10199999999895226,4.17773,-0.07918,-19.98012,-0.0
2018-12-26 09:11:17,0.003350000000015522,0.20100000000093132,4.17402,-0.09195,-19.98012,-0.0
2018-12-26 09:11:17,0.004983333333317811,0.2989999999990687,4.17166,-0.0945,-19.98012,-1e-05
2018-12-26 09:11:17,0.006683333333300349,0.40099999999802094,4.16947,-0.0945,-19.98012,-1e-05
2018-12-26 09:11:17,0.008350000000064028,0.5010000000038417,4.16778,-0.0945,-19.98012,-1e-05
2018-12-26 09:11:17,0.009983333333366318,0.5990000000019791,4.1661,-0.0945,-19.98012,-1e-05
2018-12-26 09:11:17,0.011683333333348856,0.7010000000009313,4.16458,-0.0945,-19.98012,-2e-05
2018-12-26 09:11:17,0.013416666666792783,0.805000000007567,4.16289,-0.09706,-19.98012,-2e-05
2018-12-26 09:11:17,0.01496666666668413,0.8980000000010477,4.16155,-0.0945,-19.98012,-2e-05
2018-12-26 09:11:18,0.016666666666666666,1.0,4.16003,-0.0945,-19.98012,-3e-05
2018-12-26 09:11:18,0.0183833333333799,1.103000000002794,4.15868,-0.09706,-19.98012,-3e-05
2018-12-26 09:11:18,0.020049999999901046,1.2029999999940628,4.15733,-0.09706,-19.98012,-3e-05
2018-12-26 09:11:18,0.021649999999984477,1.2989999999990687,4.15598,-0.0945,-19.98012,-3e-05
2018-12-26 09:11:18,0.023316666666748156,1.3990000000048894,4.1548,-0.09706,-19.98012,-4e-05
2018-12-26 09:11:18,0.025049999999949554,1.5029999999969732,4.15346,-0.09706,-19.98012,-4e-05
2018-12-26 09:11:18,0.02666666666676368,1.6000000000058208,4.15244,-0.09706,-19.98012,-4e-05
2018-12-26 09:11:18,0.028333333333284826,1.6999999999970896,4.15143,-0.0945,-19.98012,-4e-05
2018-12-26 09:11:18,0.030033333333267364,1.8019999999960419,4.15025,-0.09706,-19.98012,-5e-05
2018-12-26 09:11:18,0.03165000000008149,1.8990000000048894,4.14924,-0.0945,-19.98012,-5e-05
2018-12-26 09:11:19,0.03343333333323244,2.0059999999939464,4.14806,-0.09706,-19.98012,-5e-05
2018-12-26 09:11:19,0.03498333333336632,2.099000000001979,4.14705,-0.09706,-19.98012,-5e-05
2018-12-26 09:11:19,0.036683333333348854,2.2010000000009313,4.14621,-0.0945,-19.98012,-6e-05
2018-12-26 09:11:19,0.038383333333331396,2.3029999999998836,4.1452,-0.09706,-19.98012,-6e-05
2018-12-26 09:11:19,0.03999999999990299,2.3999999999941792,4.14435,-0.0945,-19.98012,-6e-05
2018-12-26 09:11:19,0.041649999999935974,2.4989999999961583,4.14351,-0.0945,-19.98012,-7e-05
2018-12-26 09:11:19,0.04334999999991851,2.6009999999951106,4.1425,-0.0945,-19.98012,-7e-05
2018-12-26 09:11:19,0.0449833333332208,2.698999999993248,4.14166,-0.0945,-19.98012,-7e-05
2018-12-26 09:11:19,0.046649999999984475,2.7989999999990687,4.14081,-0.09706,-19.98012,-7e-05
2018-12-26 09:11:19,0.04834999999996702,2.900999999998021,4.14014,-0.09706,-19.98012,-8e-05
2018-12-26 09:11:20,0.049983333333269306,2.9989999999961583,4.1393,-0.0945,-19.98012,-8e-05
2018-12-26 09:11:20,0.05163333333330229,3.0979999999981374,4.13862,-0.09706,-19.98012,-8e-05
2018-12-26 09:11:20,0.05333333333328483,3.1999999999970896,4.13778,-0.09706,-19.98012,-8e-05
2018-12-26 09:11:20,0.054966666666587116,3.297999999995227,4.13727,-0.0945,-19.98012,-9e-05
2018-12-26 09:11:20,0.05663333333335079,3.3980000000010477,4.13643,-0.09706,-19.98012,-9e-05
2018-12-26 09:11:20,0.05831666666660264,3.4989999999961583,4.13593,-0.0945,-19.98012,-9e-05
2018-12-26 09:11:20,0.06003333333331587,3.6019999999989523,4.13525,-0.0945,-19.98012,-9e-05
2018-12-26 09:11:20,0.0617500000000291,3.7050000000017462,4.13458,-0.09706,-19.98012,-0.0001
2018-12-26 09:11:20,0.06328333333343229,3.797000000005937,4.1339,-0.09706,-19.98012,-0.0001
2018-12-26 09:11:20,0.06501666666663368,3.900999999998021,4.1334,-0.09706,-19.98012,-0.0001
2018-12-26 09:11:21,0.06663333333344781,3.9980000000068685,4.13289,-0.0945,-19.98012,-0.0001
2018-12-26 09:11:21,0.0683499999999185,4.100999999995111,4.13239,-0.0945,-19.98012,-0.00011
2018-12-26 09:11:21,0.06998333333322079,4.198999999993248,4.13171,-0.09706,-19.98012,-0.00011
2018-12-26 09:11:21,0.07166666666671517,4.30000000000291,4.13121,-0.09706,-19.98012,-0.00011
2018-12-26 09:11:21,0.07333333333323631,4.399999999994179,4.1307,-0.0945,-19.98012,-0.00012
2018-12-26 09:11:21,0.07504999999994956,4.502999999996973,4.13019,-0.09706,-19.98012,-0.00012
2018-12-26 09:11:21,0.07665000000003298,4.599000000001979,4.12986,-0.09706,-19.98012,-0.00012
2018-12-26 09:11:21,0.07838333333323438,4.702999999994063,4.12935,-0.09706,-19.98012,-0.00012
2018-12-26 09:11:21,0.08003333333326737,4.801999999996042,4.12885,-0.09706,-19.98012,-0.00013
2018-12-26 09:11:21,0.08166666666656966,4.899999999994179,4.12851,-0.09706,-19.98012,-0.00013
2018-12-26 09:11:22,0.08331666666660263,4.998999999996158,4.128,-0.09706,-19.98012,-0.00013
2018-12-26 09:11:22,0.08503333333331588,5.101999999998952,4.12767,-0.09706,-19.98012,-0.00013
2018-12-26 09:11:22,0.08664999999988747,5.198999999993248,4.12733,-0.0945,-19.98012,-0.00014
2018-12-26 09:11:22,0.08829999999992046,5.297999999995227,4.12682,-0.09706,-19.98012,-0.00014
2018-12-26 09:11:22,0.08998333333341482,5.399000000004889,4.12649,-0.09706,-19.98012,-0.00014
2018-12-26 09:11:22,0.09163333333344781,5.4980000000068685,4.12615,-0.0945,-19.98012,-0.00014
2018-12-26 09:11:22,0.09336666666664921,5.601999999998952,4.12581,-0.09706,-19.98012,-0.00015
2018-12-26 09:11:22,0.09496666666673263,5.698000000003958,4.12547,-0.0945,-19.98012,-0.00015
2018-12-26 09:11:22,0.09669999999993403,5.801999999996042,4.12514,-0.09706,-19.98012,-0.00015
2018-12-26 09:11:22,0.09833333333323632,5.899999999994179,4.1248,-0.09706,-19.98012,-0.00016
2018-12-26 09:11:23,0.10003333333321886,6.0019999999931315,4.12446,-0.09706,-19.98012,-0.00016
2018-12-26 09:11:23,0.10166666666676367,6.100000000005821,4.12429,-0.0945,-19.98012,-0.00016
