Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-24 08:23:16,0.0,0.0,3.56817,0.0,-17.66663,0.0
2018-12-24 08:24:16,1.00001666666667,60.001000000000204,3.57003,0.0,-14.09124,0.0
2018-12-24 08:25:16,2.0000833333333503,120.00500000000102,3.57138,0.0,-10.20038,0.0
2018-12-24 08:26:16,3.0,180.0,3.57222,0.0,-6.51983,0.0
2018-12-24 08:27:16,4.00003333333334,240.0020000000004,3.57273,0.0,-2.73412,0.0
2018-12-24 08:28:16,5.00001666666667,300.0010000000002,3.57357,0.0,0.31548,0.0
2018-12-24 08:29:16,6.00008333333335,360.005000000001,3.57492,0.0,3.15476,0.0
2018-12-24 08:30:16,7.0000500000000105,420.0030000000006,3.57677,0.0,6.30951,0.0
2018-12-24 08:31:16,8.00001666666667,480.0010000000002,3.57947,0.0,9.46427,0.0
2018-12-24 08:32:16,9.00003333333334,540.0020000000004,3.58318,0.0,12.30355,0.0
2018-12-24 08:33:16,10.00005000000001,600.0030000000006,3.5884,0.0,15.24799,0.0
2018-12-24 08:34:16,11.00001666666667,660.0010000000002,3.59498,0.0,17.87695,0.0
2018-12-24 08:35:16,12.00006666666668,720.0040000000008,3.6029,0.0,19.7698,0.0
2018-12-24 08:36:16,13.00001666666667,780.0010000000002,3.61116,0.0,20.50591,0.0
2018-12-24 08:37:16,14.00005000000001,840.0030000000006,3.61874,0.0,20.08528,0.0
2018-12-24 08:38:16,15.00013333333333,900.0079999999998,3.62498,0.0,20.19044,0.0
2018-12-24 08:39:16,16.00001666666667,960.0010000000002,3.63021,0.0,21.34718,0.0
2018-12-24 08:40:16,17.0,1020.0,3.63442,0.0,23.02972,0.0
2018-12-24 08:41:16,18.0,1080.0,3.63762,0.0,23.34519,0.0
2018-12-24 08:42:16,19.00006666666668,1140.0040000000008,3.64032,0.0,22.92456,0.0
