Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-14 10:06:15,0.0,4.18748,0.0,9.14879,0.0
2018-11-14 10:06:25,0.16665000000000002,4.18748,0.0,8.51784,0.0
2018-11-14 10:06:35,0.3333333333333333,4.18748,0.0,7.15078,0.0
2018-11-14 10:06:45,0.5000666666666667,4.18731,0.0,5.88888,0.0
2018-11-14 10:06:55,0.6666666666666666,4.18731,0.0,5.04761,0.0
2018-11-14 10:07:05,0.8333833333333335,4.18731,0.0,4.3115,0.0
2018-11-14 10:07:05,0.8333833333333335,4.18731,0.0,4.3115,0.0
2018-11-14 10:07:15,1.0001166666666665,4.00142,-2.9985,3.57539,-0.00833
2018-11-14 10:07:25,1.1668333333333332,3.98254,-3.00106,3.15476,-0.01667
2018-11-14 10:07:35,1.333433333333333,3.96922,-3.00106,3.0496,-0.025
2018-11-14 10:07:45,1.5001333333333333,3.9586,-3.00106,2.94444,-0.03334
2018-11-14 10:07:55,1.66685,3.94967,-3.00106,2.94444,-0.04168
2018-11-14 10:08:05,1.8335166666666667,3.94225,-3.00106,2.94444,-0.05001
2018-11-14 10:08:15,2.000166666666667,3.93568,-3.00106,2.83928,-0.05835
2018-11-14 10:08:25,2.166816666666667,3.92995,-2.9985,2.62896,-0.06668
2018-11-14 10:08:35,2.3335166666666667,3.92472,-2.9985,2.62896,-0.07502
2018-11-14 10:08:45,2.500183333333333,3.92,-3.00106,2.41865,-0.08335
2018-11-14 10:08:55,2.666833333333334,3.91562,-3.00106,2.31349,-0.09168
2018-11-14 10:09:05,2.833466666666667,3.91174,-3.00106,2.31349,-0.10001
2018-11-14 10:09:15,3.0001,3.90787,-3.00106,2.20833,-0.10834
2018-11-14 10:09:25,3.1667666666666667,3.90449,-2.9985,2.20833,-0.11667
2018-11-14 10:09:35,3.3335166666666667,3.90112,-2.9985,2.10317,-0.12501
2018-11-14 10:09:45,3.5001333333333333,3.89792,-2.9985,1.99801,-0.13334
2018-11-14 10:09:55,3.6667666666666667,3.89489,-3.00106,1.89285,-0.14167
2018-11-14 10:10:05,3.8334833333333336,3.89202,-3.00106,1.89285,-0.15001
2018-11-14 10:10:15,4.0001500000000005,3.88916,-2.9985,1.89285,-0.15834
2018-11-14 10:10:25,4.1668,3.88646,-2.9985,1.89285,-0.16668
2018-11-14 10:10:35,4.333516666666666,3.88376,-3.00106,1.89285,-0.17501
2018-11-14 10:10:45,4.500166666666667,3.88123,-3.00106,1.89285,-0.18335
2018-11-14 10:10:55,4.666783333333332,3.87887,-2.9985,1.57738,-0.19168
2018-11-14 10:11:05,4.833483333333333,3.87634,-3.00106,1.7877,-0.20002
2018-11-14 10:11:15,5.0001,3.87398,-3.00106,1.68254,-0.20835
2018-11-14 10:11:25,5.166783333333333,3.87163,-3.00106,1.68254,-0.21668
2018-11-14 10:11:35,5.333483333333333,3.86927,-2.9985,1.57738,-0.22501
2018-11-14 10:11:45,5.5001,3.86691,-2.9985,1.57738,-0.23335
2018-11-14 10:11:55,5.666833333333333,3.86471,-2.9985,1.47222,-0.24168
