Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-08 10:13:50,0.0,4.09865,0.0,23.97615,0.0
2018-11-08 10:14:50,1.0,4.09882,0.0,23.87099,0.0
2018-11-08 10:15:50,2.0,4.09882,0.0,23.76583,0.0
2018-11-08 10:16:50,2.9999833333333905,4.09898,0.0,23.66067,0.0
2018-11-08 10:17:50,4.0,4.09898,0.0,23.66067,0.0
2018-11-08 10:18:50,4.9999833333333905,4.09898,0.0,23.66067,0.0
2018-11-08 10:19:50,5.99996666666666,4.09915,0.0,23.55551,0.0
2018-11-08 10:20:50,6.9999833333333905,4.09915,0.0,23.55551,0.0
2018-11-08 10:21:50,8.0,4.09915,0.0,23.55551,0.0
2018-11-08 10:22:50,9.0,4.09915,0.0,23.45035,0.0
2018-11-08 10:23:50,9.999983333333391,4.09915,0.0,23.55551,0.0
2018-11-08 10:24:50,10.999983333333391,4.09932,0.0,23.45035,0.0
2018-11-08 10:25:50,12.0,4.09932,0.0,23.34519,0.0
2018-11-08 10:26:50,12.99996666666666,4.09932,0.0,23.34519,0.0
2018-11-08 10:27:50,13.99996666666666,4.09932,0.0,23.45035,0.0
2018-11-08 10:28:50,15.0,4.09932,0.0,23.34519,0.0
2018-11-08 10:29:50,16.0,4.09932,0.0,23.34519,0.0
2018-11-08 10:30:50,17.00001666666661,4.09949,0.0,23.24004,0.0
2018-11-08 10:31:50,17.99998333333339,4.09949,0.0,23.24004,0.0
2018-11-08 10:32:50,19.0,4.09949,0.0,23.24004,0.0
2018-11-08 10:33:50,20.0,4.09949,0.0,23.24004,0.0
2018-11-08 10:34:50,21.00001666666661,4.09949,0.0,23.24004,0.0
2018-11-08 10:35:50,22.00003333333334,4.09949,0.0,23.24004,0.0
2018-11-08 10:36:50,23.0,4.09949,0.0,23.24004,0.0
2018-11-08 10:37:50,23.99998333333339,4.09949,0.0,23.24004,0.0
2018-11-08 10:38:50,25.00001666666661,4.09949,0.0,23.13488,0.0
2018-11-08 10:39:50,26.0,4.09949,0.0,23.24004,0.0
2018-11-08 10:40:50,26.99998333333339,4.09949,0.0,23.34519,0.0
