Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-15 19:30:02,0.0,4.19085,0.0,-9.99006,0.0
2018-12-15 19:30:12,0.1666333333333417,4.19085,0.0,-10.09522,0.0
2018-12-15 19:30:22,0.3333333333333333,4.19085,0.0,-10.09522,0.0
2018-12-15 19:30:32,0.49991666666666484,4.19085,0.0,-9.99006,0.0
2018-12-15 19:30:42,0.6666666666666666,4.19068,0.0,-9.99006,0.0
2018-12-15 19:30:52,0.8332833333333383,4.19068,0.0,-9.99006,0.0
2018-12-15 19:30:52,0.8332833333333383,4.19068,0.0,-9.99006,0.0
2018-12-15 19:31:02,1.00001666666667,3.74807,-3.00106,-9.99006,-0.00834
2018-12-15 19:31:12,1.1666499999999966,3.72599,-3.00106,-9.8849,-0.01667
2018-12-15 19:31:22,1.3333999999999984,3.71352,-3.00106,-9.77974,-0.025
2018-12-15 19:31:32,1.500066666666665,3.70627,-3.00106,-9.77974,-0.03333
2018-12-15 19:31:42,1.6667333333333318,3.70239,-3.00106,-9.67458,-0.04167
2018-12-15 19:31:52,1.8333166666666634,3.70037,-3.00106,-9.56943,-0.05
2018-12-15 19:32:02,2.00003333333334,3.6997,-3.00106,-9.46427,-0.05833
2018-12-15 19:32:12,2.1666666666666665,3.70003,-2.9985,-9.35911,-0.06667
2018-12-15 19:32:22,2.3333999999999984,3.70104,-3.00106,-9.14879,-0.075
2018-12-15 19:32:32,2.50003333333334,3.70222,-3.00106,-9.14879,-0.08333
2018-12-15 19:32:42,2.6666666666666665,3.70357,-3.00106,-9.04363,-0.09166
2018-12-15 19:32:52,2.8333500000000034,3.70509,-3.00106,-9.04363,-0.1
2018-12-15 19:33:02,3.00001666666667,3.70661,-3.00106,-9.04363,-0.10833
2018-12-15 19:33:12,3.1667166666666615,3.70795,-3.00106,-8.93848,-0.11666
2018-12-15 19:33:22,3.3333333333333335,3.70913,-2.9985,-8.93848,-0.125
2018-12-15 19:33:32,3.500083333333335,3.71031,-3.00106,-8.93848,-0.13333
2018-12-15 19:33:42,3.6667000000000067,3.71116,-2.9985,-8.93848,-0.14166
2018-12-15 19:33:52,3.8333333333333335,3.712,-2.9985,-8.83332,-0.15
2018-12-15 19:34:02,4.000049999999995,3.71267,-3.00106,-8.83332,-0.15834
