Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-15 17:24:52,0.0,4.18748,0.0,-8.72816,0.0
2018-12-15 17:25:52,0.9999833333333332,4.18748,0.0,-5.5734,0.0
2018-12-15 17:26:52,1.9999333333333331,4.18782,0.0,-1.89285,0.0
2018-12-15 17:27:52,2.9999833333333332,4.18799,0.0,1.57738,0.0
2018-12-15 17:28:52,3.999983333333333,4.18832,0.0,4.83729,0.0
2018-12-15 17:29:52,4.9999666666666664,4.18866,0.0,8.30752,0.0
2018-12-15 17:30:52,5.999983333333333,4.189,0.0,11.6726,0.0
2018-12-15 17:31:52,6.999983333333333,4.18917,0.0,14.72219,0.0
2018-12-15 17:32:52,7.99995,4.1895,0.0,17.45632,0.0
2018-12-15 17:33:52,9.000016666666665,4.18967,0.0,19.45433,0.0
2018-12-15 17:34:52,9.999983333333335,4.18984,0.0,20.82139,0.0
2018-12-15 17:35:52,10.999983333333335,4.19001,0.0,21.66266,0.0
2018-12-15 17:36:52,11.999966666666667,4.19001,0.0,22.08329,0.0
2018-12-15 17:37:52,12.999966666666667,4.19001,0.0,22.18845,0.0
2018-12-15 17:38:52,13.999933333333335,4.18984,0.0,22.39877,0.0
2018-12-15 17:39:52,14.999933333333335,4.18967,0.0,22.50393,0.0
2018-12-15 17:40:52,16.000016666666667,4.18967,0.0,22.71424,0.0
2018-12-15 17:41:52,16.999983333333333,4.1895,0.0,23.02972,0.0
2018-12-15 17:42:52,17.99996666666667,4.18933,0.0,23.13488,0.0
2018-12-15 17:43:52,18.999983333333333,4.18917,0.0,23.34519,0.0
2018-12-15 17:44:52,19.999983333333333,4.189,0.0,23.45035,0.0
2018-12-15 17:45:52,20.99996666666667,4.18883,0.0,23.55551,0.0
2018-12-15 17:46:52,21.999983333333333,4.18866,0.0,23.55551,0.0
2018-12-15 17:47:52,22.999950000000002,4.18849,0.0,23.66067,0.0
2018-12-15 17:48:52,23.999983333333333,4.18832,0.0,23.66067,0.0
2018-12-15 17:49:52,25.000016666666667,4.18832,0.0,23.76583,0.0
2018-12-15 17:50:52,26.0,4.18815,0.0,23.66067,0.0
2018-12-15 17:51:52,27.000016666666667,4.18799,0.0,23.66067,0.0
2018-12-15 17:52:52,27.999983333333333,4.18782,0.0,23.66067,0.0
2018-12-15 17:53:52,28.999983333333333,4.18765,0.0,23.76583,0.0
2018-12-15 17:54:52,29.999933333333335,4.18765,0.0,23.66067,0.0
2018-12-15 17:55:52,30.999933333333335,4.18748,0.0,23.76583,0.0
2018-12-15 17:56:52,32.00005,4.18731,0.0,23.87099,0.0
2018-12-15 17:57:52,32.999966666666666,4.18714,0.0,23.87099,0.0
2018-12-15 17:58:52,33.99995,4.18714,0.0,23.76583,0.0
2018-12-15 17:59:52,35.0,4.18697,0.0,23.66067,0.0
2018-12-15 18:00:52,35.99995,4.18697,0.0,23.76583,0.0
2018-12-15 18:01:52,36.99995,4.18681,0.0,23.76583,0.0
2018-12-15 18:02:52,37.999966666666666,4.18664,0.0,23.76583,0.0
2018-12-15 18:03:52,38.999900000000004,4.18664,0.0,23.76583,0.0
2018-12-15 18:04:52,39.99993333333334,4.18647,0.0,23.87099,0.0
2018-12-15 18:05:52,41.0,4.18647,0.0,23.66067,0.0
2018-12-15 18:06:52,41.99998333333334,4.1863,0.0,23.66067,0.0
2018-12-15 18:07:52,43.0,4.1863,0.0,23.87099,0.0
2018-12-15 18:08:52,44.0,4.18613,0.0,23.66067,0.0
2018-12-15 18:09:52,44.99998333333334,4.18596,0.0,23.76583,0.0
2018-12-15 18:10:52,46.0,4.18596,0.0,23.87099,0.0
2018-12-15 18:11:52,46.99993333333334,4.18596,0.0,23.76583,0.0
2018-12-15 18:12:52,47.99995,4.18579,0.0,23.76583,0.0
2018-12-15 18:13:52,49.0,4.18579,0.0,23.87099,0.0
2018-12-15 18:14:52,49.999966666666666,4.18563,0.0,23.87099,0.0
2018-12-15 18:15:52,51.0,4.18563,0.0,23.76583,0.0
2018-12-15 18:16:52,52.0,4.18546,0.0,23.87099,0.0
2018-12-15 18:17:52,53.0,4.18546,0.0,23.87099,0.0
2018-12-15 18:18:52,53.999966666666666,4.18529,0.0,23.76583,0.0
2018-12-15 18:19:52,54.99998333333334,4.18529,0.0,23.87099,0.0
2018-12-15 18:20:52,55.99995,4.18529,0.0,23.76583,0.0
2018-12-15 18:21:52,56.999966666666666,4.18512,0.0,23.76583,0.0
2018-12-15 18:22:52,57.99993333333334,4.18512,0.0,23.87099,0.0
2018-12-15 18:23:52,59.0,4.18495,0.0,23.76583,0.0
2018-12-15 18:23:52,59.0,4.18495,0.0,23.76583,0.0
2018-12-15 18:24:52,60.000083333333336,4.19979,0.18134,23.76583,0.00463
2018-12-15 18:25:52,61.00006666666666,4.19979,0.11494,23.87099,0.00704
2018-12-15 18:26:52,62.000099999999996,4.19979,0.08173,23.87099,0.00867
2018-12-15 18:27:52,63.00006666666666,4.19979,0.0613,23.87099,0.00987
2018-12-15 18:28:51,63.977850000000004,4.19979,0.04853,23.87099,0.01078
2018-12-15 18:29:51,64.97788333333334,4.19709,0.0,23.87099,0.01078
2018-12-15 18:29:51,64.97798333333334,4.19709,0.0,23.87099,0.01078
2018-12-15 18:30:51,65.97803333333334,4.19641,0.0,19.34917,0.01078
2018-12-15 18:31:51,66.97808333333333,4.19591,0.0,15.35315,0.01078
2018-12-15 18:32:51,67.97815,4.1954,0.0,12.9345,0.01078
2018-12-15 18:33:51,68.97808333333334,4.19507,0.0,10.30554,0.01078
2018-12-15 18:34:51,69.9781,4.19456,0.0,8.30752,0.01078
2018-12-15 18:35:51,70.97808333333334,4.19422,0.0,5.99404,0.01078
2018-12-15 18:36:51,71.97808333333334,4.19389,0.0,3.78571,0.01078
2018-12-15 18:37:51,72.97803333333333,4.19355,0.0,1.89285,0.01078
2018-12-15 18:38:51,73.97808333333334,4.19338,0.0,-0.10516,0.01078
2018-12-15 18:39:51,74.97803333333333,4.19304,0.0,-1.7877,0.01078
2018-12-15 18:40:51,75.97805,4.19287,0.0,-3.68055,0.01078
2018-12-15 18:41:51,76.9781,4.19271,0.0,-5.36309,0.01078
2018-12-15 18:42:51,77.9781,4.19237,0.0,-7.04562,0.01078
2018-12-15 18:43:51,78.97801666666668,4.1922,0.0,-8.20237,0.01078
2018-12-15 18:44:51,79.97803333333333,4.19203,0.0,-8.93848,0.01078
2018-12-15 18:45:51,80.97808333333334,4.19186,0.0,-9.56943,0.01078
2018-12-15 18:46:51,81.97805,4.19169,0.0,-9.67458,0.01078
2018-12-15 18:47:51,82.97811666666666,4.19169,0.0,-9.77974,0.01078
2018-12-15 18:48:51,83.9781,4.19153,0.0,-9.8849,0.01078
2018-12-15 18:49:51,84.97805,4.19153,0.0,-9.67458,0.01078
2018-12-15 18:50:51,85.97803333333333,4.19153,0.0,-9.46427,0.01078
2018-12-15 18:51:51,86.97803333333333,4.19153,0.0,-9.56943,0.01078
2018-12-15 18:52:51,87.97808333333334,4.19153,0.0,-9.56943,0.01078
2018-12-15 18:53:51,88.97808333333334,4.19153,0.0,-9.67458,0.01078
2018-12-15 18:54:51,89.97806666666666,4.19136,0.0,-9.77974,0.01078
2018-12-15 18:55:51,90.97801666666668,4.19136,0.0,-9.8849,0.01078
2018-12-15 18:56:51,91.97805,4.19136,0.0,-9.99006,0.01078
2018-12-15 18:57:51,92.97808333333334,4.19136,0.0,-9.99006,0.01078
2018-12-15 18:58:51,93.97805,4.19136,0.0,-10.09522,0.01078
2018-12-15 18:59:51,94.97808333333334,4.19136,0.0,-10.09522,0.01078
