Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-18 02:00:51,0.0,4.187,-0.00766,-9.8849,-0.0
2018-12-18 02:00:51,0.0016333333333022892,4.18396,-0.04597,-9.8849,-0.0
2018-12-18 02:00:52,0.003350000000015522,4.18262,-0.05364,-9.8849,-0.0
2018-12-18 02:00:52,0.005033333333327997,4.1816,-0.05619,-9.8849,-0.0
2018-12-18 02:00:52,0.006633333333350796,4.18076,-0.05619,-9.8849,-1e-05
2018-12-18 02:00:52,0.008316666666663272,4.17992,-0.05874,-9.8849,-1e-05
2018-12-18 02:00:52,0.009916666666686069,4.17924,-0.05619,-9.8849,-1e-05
2018-12-18 02:00:52,0.011683333333348856,4.17857,-0.05874,-9.8849,-1e-05
2018-12-18 02:00:52,0.013299999999981082,4.17806,-0.05874,-9.8849,-1e-05
2018-12-18 02:00:52,0.014983333333354191,4.17756,-0.05619,-9.8849,-1e-05
2018-12-18 02:00:52,0.016666666666666666,4.15531,-0.45718,-9.8849,-2e-05
2018-12-18 02:00:53,0.018349999999979143,4.12598,-0.76367,-9.8849,-3e-05
2018-12-18 02:00:53,0.020000000000012126,4.1071,-0.85562,-9.8849,-6e-05
2018-12-18 02:00:53,0.02166666666665454,4.09261,-0.88371,-9.8849,-8e-05
2018-12-18 02:00:53,0.023366666666637077,4.08064,-0.89393,-9.8849,-0.00011
2018-12-18 02:00:53,0.024966666666659875,4.0712,-0.89904,-9.8849,-0.00013
2018-12-18 02:00:53,0.026666666666642413,4.06176,-0.90159,-9.8849,-0.00016
2018-12-18 02:00:53,0.028266666666665212,4.05417,-0.90415,-9.8849,-0.00018
2018-12-18 02:00:53,0.02996666666664775,4.04777,-0.90415,-9.8849,-0.00021
2018-12-18 02:00:53,0.03168333333330035,4.04221,-0.9067,-9.8849,-0.00023
2018-12-18 02:00:53,0.033366666666673456,4.04558,-0.75856,-9.8849,-0.00026
2018-12-18 02:00:53,0.03496666666663562,4.05181,-0.64874,-9.8849,-0.00028
2018-12-18 02:00:54,0.03665000000000873,4.05401,-0.62064,-9.8849,-0.00029
2018-12-18 02:00:54,0.038349999999991266,4.05535,-0.61043,-9.8849,-0.00031
2018-12-18 02:00:54,0.03996666666668413,4.05586,-0.60532,-9.8849,-0.00033
2018-12-18 02:00:54,0.041649999999996606,4.0562,-0.60532,-9.8849,-0.00034
2018-12-18 02:00:54,0.04334999999997914,4.05637,-0.60532,-9.8849,-0.00036
2018-12-18 02:00:54,0.04495000000000194,4.05637,-0.60532,-9.8849,-0.00038
2018-12-18 02:00:54,0.04663333333331442,4.05637,-0.60532,-9.8849,-0.00039
2018-12-18 02:00:54,0.048316666666687526,4.0562,-0.60532,-9.8849,-0.00041
2018-12-18 02:00:54,0.049949999999989815,4.07086,-0.33203,-9.8849,-0.00042
2018-12-18 02:00:54,0.05164999999997235,4.09159,-0.10727,-9.8849,-0.00043
2018-12-18 02:00:55,0.05333333333334546,4.10272,-0.05108,-9.8849,-0.00043
2018-12-18 02:00:55,0.05494999999997769,4.11014,-0.03576,-9.8849,-0.00043
2018-12-18 02:00:55,0.05665000000002086,4.11654,-0.03065,-9.8849,-0.00043
2018-12-18 02:00:55,0.05835000000000339,4.12227,-0.03065,-9.8849,-0.00043
2018-12-18 02:00:55,0.05994999999996556,4.12699,-0.03065,-9.8849,-0.00043
2018-12-18 02:00:55,0.06161666666666861,4.13087,-0.03065,-9.8849,-0.00044
2018-12-18 02:00:55,0.06331666666665114,4.13458,-0.03065,-9.8849,-0.00044
2018-12-18 02:00:55,0.06495000000001407,4.13744,-0.02809,-9.8849,-0.00044
2018-12-18 02:00:55,0.06661666666665648,4.14064,-0.02299,-9.8849,-0.00044
2018-12-18 02:00:56,0.06831666666663902,4.14385,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.06995000000000194,4.14671,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.07163333333331441,4.1489,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.07331666666668753,4.1511,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.07501666666667006,4.15295,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.07669999999998253,4.1548,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.07830000000000534,4.15632,-0.01532,-9.8849,-0.00044
2018-12-18 02:00:56,0.07993333333330763,4.15784,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.0817499999999806,4.15935,-0.01788,-9.8849,-0.00044
2018-12-18 02:00:56,0.08329999999999321,4.13559,-0.45463,-9.8849,-0.00045
2018-12-18 02:00:56,0.08499999999997575,4.11047,-0.71515,-9.8849,-0.00047
2018-12-18 02:00:57,0.08658333333332849,4.09682,-0.78411,-9.8849,-0.00049
2018-12-18 02:00:57,0.08828333333331102,4.0835,-0.8122,-9.8849,-0.00051
2018-12-18 02:00:57,0.08998333333335419,4.07356,-0.82242,-9.8849,-0.00053
2018-12-18 02:00:57,0.09161666666665648,4.06597,-0.82752,-9.8849,-0.00055
2018-12-18 02:00:57,0.0932833333332989,4.05822,-0.82752,-9.8849,-0.00058
2018-12-18 02:00:57,0.094966666666672,4.05215,-0.83008,-9.8849,-0.0006
2018-12-18 02:00:57,0.0966833333333246,4.04659,-0.83008,-9.8849,-0.00063
2018-12-18 02:00:57,0.09834999999996702,4.04221,-0.83263,-9.8849,-0.00065
2018-12-18 02:00:57,0.09996666666665988,4.03884,-0.82752,-9.8849,-0.00067
2018-12-18 02:00:57,0.10176666666666279,4.03597,-0.82752,-9.8849,-0.00069
2018-12-18 02:00:58,0.10336666666668558,4.03344,-0.82752,-9.8849,-0.00072
2018-12-18 02:00:58,0.10494999999997769,4.03142,-0.82752,-9.8849,-0.00074
2018-12-18 02:00:58,0.10666666666663029,4.02956,-0.82752,-9.8849,-0.00076
2018-12-18 02:00:58,0.10831666666666327,4.02805,-0.82497,-9.8849,-0.00079
2018-12-18 02:00:58,0.11001666666664581,4.0267,-0.82497,-9.8849,-0.00081
2018-12-18 02:00:58,0.11163333333333866,4.02535,-0.82752,-9.8849,-0.00083
2018-12-18 02:00:58,0.11333333333332121,4.02417,-0.82752,-9.8849,-0.00085
2018-12-18 02:00:58,0.114933333333344,4.02333,-0.82752,-9.8849,-0.00088
2018-12-18 02:00:58,0.11663333333332654,4.02282,-0.82497,-9.8849,-0.0009
2018-12-18 02:00:58,0.11833333333330907,4.02232,-0.81986,-9.8849,-0.00092
2018-12-18 02:00:59,0.11993333333333188,4.02198,-0.81986,-9.99006,-0.00095
2018-12-18 02:00:59,0.12163333333331441,4.02147,-0.81986,-9.99006,-0.00097
2018-12-18 02:00:59,0.12333333333329695,4.02097,-0.81731,-9.99006,-0.00099
2018-12-18 02:00:59,0.12501666666667005,4.02046,-0.81986,-9.8849,-0.00101
2018-12-18 02:00:59,0.12661666666663224,4.02013,-0.81986,-9.8849,-0.00104
2018-12-18 02:00:59,0.12833333333334546,4.01979,-0.81986,-9.8849,-0.00106
2018-12-18 02:00:59,0.130033333333328,4.01928,-0.81986,-9.8849,-0.00108
2018-12-18 02:00:59,0.13163333333335078,4.01911,-0.81731,-9.8849,-0.00111
2018-12-18 02:00:59,0.13331666666666328,4.01895,-0.81475,-9.8849,-0.00113
2018-12-18 02:00:59,0.13499999999997575,4.01895,-0.8122,-9.8849,-0.00115
2018-12-18 02:01:00,0.1366166666666686,4.01878,-0.8122,-9.8849,-0.00117
2018-12-18 02:01:00,0.13828333333331103,4.01861,-0.8122,-9.8849,-0.0012
2018-12-18 02:01:00,0.13999999999996363,4.01827,-0.8122,-9.8849,-0.00122
2018-12-18 02:01:00,0.14168333333333674,4.0181,-0.8122,-9.8849,-0.00124
2018-12-18 02:01:00,0.1433666666666492,4.01793,-0.8122,-9.8849,-0.00126
2018-12-18 02:01:00,0.14498333333334207,4.01777,-0.8122,-9.8849,-0.00129
2018-12-18 02:01:00,0.14666666666665454,4.01743,-0.8122,-9.8849,-0.00131
2018-12-18 02:01:00,0.14833333333329696,4.01726,-0.8122,-9.8849,-0.00133
2018-12-18 02:01:00,0.1499499999999898,4.01743,-0.80709,-9.8849,-0.00135
2018-12-18 02:01:01,0.15164999999997236,4.0176,-0.80454,-9.8849,-0.00138
2018-12-18 02:01:01,0.15333333333334545,4.0176,-0.80198,-9.8849,-0.0014
2018-12-18 02:01:01,0.15496666666664774,4.01743,-0.80198,-9.8849,-0.00142
2018-12-18 02:01:01,0.15668333333330034,4.01743,-0.80198,-9.8849,-0.00144
2018-12-18 02:01:01,0.1582666666666531,4.01726,-0.80198,-9.8849,-0.00146
2018-12-18 02:01:01,0.15994999999996556,4.01709,-0.80198,-9.8849,-0.00149
2018-12-18 02:01:01,0.16165000000000873,4.01692,-0.80198,-9.8849,-0.00151
2018-12-18 02:01:01,0.16334999999999128,4.01675,-0.80198,-9.8849,-0.00153
2018-12-18 02:01:01,0.16495000000001406,4.01675,-0.80198,-9.8849,-0.00155
2018-12-18 02:01:01,0.16663333333332656,4.01675,-0.79943,-9.8849,-0.00158
2018-12-18 02:01:01,0.16826666666662884,4.01692,-0.79432,-9.8849,-0.0016
2018-12-18 02:01:02,0.17003333333335224,4.01692,-0.79432,-9.8849,-0.00162
2018-12-18 02:01:02,0.1716333333333144,4.01675,-0.79432,-9.8849,-0.00164
2018-12-18 02:01:02,0.1732833333333474,4.01675,-0.79432,-9.77974,-0.00167
2018-12-18 02:01:02,0.17493333333331976,4.01659,-0.79432,-9.77974,-0.00169
2018-12-18 02:01:02,0.17664999999997236,4.01659,-0.79432,-9.77974,-0.00171
2018-12-18 02:01:02,0.1782666666666652,4.01642,-0.79432,-9.77974,-0.00173
2018-12-18 02:01:02,0.17994999999997768,4.01625,-0.79432,-9.77974,-0.00175
2018-12-18 02:01:02,0.1816333333333508,4.01625,-0.79432,-9.77974,-0.00178
2018-12-18 02:01:02,0.18333333333333332,4.02316,-0.66151,-9.77974,-0.0018
2018-12-18 02:01:02,0.18499999999997574,4.03361,-0.54402,-9.77974,-0.00181
2018-12-18 02:01:03,0.1866166666666686,4.0385,-0.51593,-9.77974,-0.00183
