Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-02 18:30:13,0.0,0.0,4.18074,0.0,38.27771,0.0,0.0,0.0,1.0025403235662473,0
2018-11-02 18:30:14,0.009999999999975747,0.5999999999985448,4.18074,0.0,38.27771,0.0,2.8055555555207928e-05,0.0,1.0025403235662473,1
2018-11-02 18:30:15,0.025,1.5,4.18074,0.0,38.27771,0.0,2.7500000000044463e-05,0.0,1.0025403235662473,2
2018-11-02 18:30:16,0.04334999999997914,2.6009999999987485,4.18074,0.0,38.27771,0.0,2.8055555555207928e-05,0.0,1.0025403235662473,3
2018-11-02 18:30:17,0.059999999999975746,3.599999999998545,4.18074,0.0,38.27771,0.0,2.8333333333042295e-05,0.0,1.0025403235662473,4
2018-11-02 18:30:18,0.07666666666664242,4.599999999998545,4.18074,0.0,38.27771,0.0,2.8055555555207928e-05,0.0,1.0025403235662473,5
2018-11-02 18:30:19,0.09168333333333673,5.501000000000204,4.18074,0.0,38.27771,0.0,2.7777777777878834e-05,0.0,1.0025403235662473,6
2018-11-02 18:30:20,0.1083500000000034,6.501000000000204,4.18074,0.0,38.27771,0.0,2.80555555557132e-05,0.0,1.0025403235662473,7
2018-11-02 18:30:21,0.12665000000000268,7.59900000000016,4.18074,0.0,38.27771,0.0,2.7777777777878834e-05,0.0,1.0025403235662473,8
2018-11-02 18:30:22,0.14168333333333674,8.501000000000204,4.18074,0.0,38.27771,0.0,2.7777777777878834e-05,0.0,1.0025403235662473,9
2018-11-02 18:30:23,0.1600166666666458,9.600999999998749,4.18074,0.0,38.27771,0.0,2.8333333333042295e-05,0.0,1.0025403235662473,10
2018-11-02 18:30:24,0.17508333333332,10.5049999999992,4.12345,-2.9985,38.17255,-0.00042,2.7777777777878834e-05,-0.0005042044277774138,0.9998446695596016,11
2018-11-02 18:30:25,0.19171666666664652,11.502999999998792,4.1189,-2.9985,38.17255,-0.00125,2.6944444444375727e-05,-0.0013356685944437407,0.9995352748805016,12
2018-11-02 18:30:26,0.20838333333331321,12.502999999998792,4.1157,-3.00106,38.17255,-0.00208,2.7222222222210097e-05,-0.0021690112166659627,0.9992251812125852,13
2018-11-02 18:30:27,0.22509999999999006,13.505999999999403,4.113,-2.9985,38.17255,-0.003,2.8611111110876665e-05,-0.003004780055555361,0.9989141847294215,14
2018-11-02 18:30:28,0.24171666666664654,14.502999999998792,4.11081,-3.00106,38.17255,-0.00375,2.6944444444375727e-05,-0.003835906949999295,0.9986049155520995,15
2018-11-02 18:30:29,0.2584166666666533,15.5049999999992,4.10879,-3.00106,38.17255,-0.00458,2.8333333333042295e-05,-0.004671201983332968,0.9982940953758935,16
2018-11-02 18:30:30,0.2750333333333098,16.50199999999859,4.10693,-3.00106,38.27771,-0.00542,2.7499999999539188e-05,-0.005502328877776903,0.9979848261985713,17
2018-11-02 18:30:31,0.29176666666665674,17.505999999999403,4.10508,-3.00106,38.27771,-0.00633,2.8611111110876665e-05,-0.006339291166666471,0.9976733856228123,18
2018-11-02 18:30:32,0.3083833333333132,18.502999999998792,4.10356,-3.00106,38.27771,-0.00708,2.6944444444375727e-05,-0.0071704180611104045,0.9973641164454902,19
2018-11-02 18:30:33,0.32508333333332,19.5049999999992,4.10204,-3.00106,38.27771,-0.00791,2.7500000000044463e-05,-0.008005713094444077,0.9970532962692843,20
2018-11-02 18:30:34,0.34181666666666694,20.509000000000015,4.15714,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,21
2018-11-02 18:30:35,0.3584666666666635,21.50799999999981,4.16,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,22
2018-11-02 18:30:36,0.3751166666666601,22.506999999999607,4.16169,0.0,38.27771,-0.00833,2.6944444444375727e-05,-0.008339164205554885,0.9969292163586234,23
2018-11-02 18:30:37,0.39178333333332677,23.506999999999607,4.16287,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,24
2018-11-02 18:30:38,0.4084333333333234,24.505999999999403,4.16371,0.0,38.38286,-0.00833,2.7500000000044463e-05,-0.008339164205554885,0.9969292163586234,25
2018-11-02 18:30:39,0.4251333333333302,25.50799999999981,4.16456,0.0,38.38286,-0.00833,2.833333333354757e-05,-0.008339164205554885,0.9969292163586234,26
2018-11-02 18:30:40,0.4417666666666567,26.505999999999403,4.16506,0.0,38.38286,-0.00833,2.7500000000044463e-05,-0.008339164205554885,0.9969292163586234,27
2018-11-02 18:30:41,0.4584666666666635,27.50799999999981,4.16557,0.0,38.38286,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,28
2018-11-02 18:30:42,0.47511666666666014,28.506999999999607,4.16607,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,29
2018-11-02 18:30:43,0.49176666666665675,29.505999999999403,4.16641,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,30
2018-11-02 18:30:44,0.5084499999999934,30.506999999999607,4.16692,0.0,38.27771,-0.00833,2.7500000000044463e-05,-0.008339164205554885,0.9969292163586234,31
2018-11-02 18:30:45,0.5251166666666601,31.506999999999607,4.16708,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,32
2018-11-02 18:30:46,0.5417999999999968,32.50799999999981,4.16742,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,33
2018-11-02 18:30:47,0.5584833333333336,33.509000000000015,4.16776,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,34
2018-11-02 18:30:48,0.5750999999999901,34.5059999999994,4.16793,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,35
2018-11-02 18:30:49,0.5918166666666669,35.509000000000015,4.1681,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,36
2018-11-02 18:30:50,0.6084499999999935,36.50699999999961,4.16826,0.0,38.27771,-0.00833,2.80555555557132e-05,-0.008339164205554885,0.9969292163586234,37
2018-11-02 18:30:51,0.6251500000000002,37.509000000000015,4.1686,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,38
2018-11-02 18:30:52,0.6417999999999968,38.50799999999981,4.16877,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,39
2018-11-02 18:30:53,0.6584333333333234,39.5059999999994,4.16894,0.0,38.27771,-0.00833,2.6944444444375727e-05,-0.008339164205554885,0.9969292163586234,40
2018-11-02 18:30:54,0.6751166666666601,40.50699999999961,4.16894,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,41
2018-11-02 18:30:55,0.6918166666666669,41.509000000000015,4.16911,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,42
2018-11-02 18:30:56,0.7084833333333336,42.509000000000015,4.16928,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,43
2018-11-02 18:30:57,0.7251166666666601,43.50699999999961,4.16944,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,44
2018-11-02 18:30:58,0.7417999999999968,44.50799999999981,4.16944,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,45
2018-11-02 18:30:59,0.7584499999999934,45.50699999999961,4.16961,0.0,38.27771,-0.00833,2.7222222222210097e-05,-0.008339164205554885,0.9969292163586234,46
2018-11-02 18:31:00,0.7751166666666601,46.50699999999961,4.16978,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,47
2018-11-02 18:31:01,0.7917833333333267,47.50699999999961,4.16978,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,48
2018-11-02 18:31:02,0.8084666666666636,48.50799999999981,4.16995,0.0,38.27771,-0.00833,2.7500000000044463e-05,-0.008339164205554885,0.9969292163586234,49
2018-11-02 18:31:03,0.8251333333333302,49.50799999999981,4.16995,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,50
2018-11-02 18:31:04,0.8417833333333268,50.50699999999961,4.17012,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,51
2018-11-02 18:31:05,0.8584499999999935,51.50699999999961,4.17012,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,52
2018-11-02 18:31:06,0.8751500000000002,52.509000000000015,4.17029,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,53
2018-11-02 18:31:07,0.8917666666666567,53.5059999999994,4.17029,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,54
2018-11-02 18:31:08,0.9084833333333335,54.509000000000015,4.17045,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,55
2018-11-02 18:31:09,0.9251333333333301,55.50799999999981,4.17045,0.0,38.27771,-0.00833,2.80555555557132e-05,-0.008339164205554885,0.9969292163586234,56
2018-11-02 18:31:10,0.9417833333333268,56.50699999999961,4.17045,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,57
2018-11-02 18:31:11,0.9584666666666635,57.50799999999981,4.17062,0.0,38.27771,-0.00833,2.7777777777878834e-05,-0.008339164205554885,0.9969292163586234,58
2018-11-02 18:31:12,0.9751166666666601,58.50699999999961,4.17062,0.0,38.27771,-0.00833,2.7500000000044463e-05,-0.008339164205554885,0.9969292163586234,59
2018-11-02 18:31:13,0.9918166666666669,59.509000000000015,4.17062,0.0,38.27771,-0.00833,2.833333333354757e-05,-0.008339164205554885,0.9969292163586234,60
2018-11-02 18:31:14,1.0085333333333135,60.51199999999881,4.19894,1.49671,38.27771,-0.00812,2.8333333333042295e-05,-0.00811231833888852,0.9970084126393386,61
2018-11-02 18:31:15,1.0252166666666502,61.51299999999901,4.19995,1.42264,38.27771,-0.00771,2.8611111110876665e-05,-0.0077046316166662025,0.9971507439613566,62
2018-11-02 18:31:16,1.0418833333333168,62.51299999999901,4.19995,1.33836,38.27771,-0.00733,2.8611111110876665e-05,-0.007322964780555076,0.9972839912377409,63
2018-11-02 18:31:17,1.0585166666666435,63.5109999999986,4.19995,1.27706,38.27771,-0.00696,2.7777777777373558e-05,-0.006961371783332992,0.9974102303486115,64
2018-11-02 18:31:18,1.0751666666666704,64.51000000000022,4.19995,1.22597,38.17255,-0.00662,2.7500000000044463e-05,-0.006615199311110209,0.9975310858558725,65
2018-11-02 18:31:19,1.0918166666666669,65.50900000000001,4.19995,1.18,38.17255,-0.00628,2.7500000000044463e-05,-0.006282272772221395,0.9976473169515446,66
2018-11-02 18:31:20,1.1085333333333134,66.5119999999988,4.19995,1.13913,38.27771,-0.00596,2.8611111110876665e-05,-0.005959838605555117,0.997759884957084,67
2018-11-02 18:31:21,1.1251666666666702,67.51000000000022,4.19995,1.10593,38.27771,-0.00565,2.80555555557132e-05,-0.005649150294443565,0.9978683522572085,68
2018-11-02 18:31:22,1.141883333333317,68.51299999999901,4.19995,1.07273,38.27771,-0.00535,2.8055555555207928e-05,-0.005346300730555042,0.9979740828990253,69
2018-11-02 18:31:23,1.1585333333333134,69.5119999999988,4.19995,1.04208,38.27771,-0.00505,2.7500000000044463e-05,-0.005053378702777323,0.9980763476459235,70
2018-11-02 18:31:24,1.1750666666666498,70.503999999999,4.18074,0.0,38.27771,-0.00494,2.8055555555207928e-05,-0.004941138880554862,0.9981155327393033,71
2018-11-02 18:31:25,1.1917166666666466,71.50299999999879,4.17956,0.0,38.27771,-0.00494,2.7222222222210097e-05,-0.004941138880554862,0.9981155327393033,72
2018-11-02 18:31:26,1.2083833333333132,72.50299999999879,4.17888,0.0,38.27771,-0.00494,2.7777777777373558e-05,-0.004941138880554862,0.9981155327393033,73
2018-11-02 18:31:27,1.2250666666666499,73.503999999999,4.17855,0.0,38.27771,-0.00494,2.7777777777878834e-05,-0.004941138880554862,0.9981155327393033,74
2018-11-02 18:31:28,1.2416833333333368,74.5010000000002,4.17821,0.0,38.27771,-0.00494,2.6944444444881002e-05,-0.004941138880554862,0.9981155327393033,75
2018-11-02 18:31:29,1.2583999999999833,75.503999999999,4.17787,0.0,38.27771,-0.00494,2.8333333333042295e-05,-0.004941138880554862,0.9981155327393033,76
2018-11-02 18:31:30,1.27506666666665,76.503999999999,4.1777,0.0,38.17255,-0.00494,2.8611111110876665e-05,-0.004941138880554862,0.9981155327393033,77
2018-11-02 18:31:31,1.2916833333333366,77.5010000000002,4.17753,0.0,38.27771,-0.00494,2.7500000000044463e-05,-0.004941138880554862,0.9981155327393033,78
2018-11-02 18:31:32,1.3083833333333132,78.50299999999879,4.17737,0.0,38.27771,-0.00494,2.7777777777373558e-05,-0.004941138880554862,0.9981155327393033,79
2018-11-02 18:31:33,1.3250333333333097,79.50199999999859,4.1772,0.0,38.27771,-0.00494,2.7499999999539188e-05,-0.004941138880554862,0.9981155327393033,80
2018-11-02 18:31:34,1.3484666666666574,80.90799999999945,4.17703,0.0,38.27771,-0.00494,0.00027916666666644434,-0.004941138880554862,0.9981155327393033,81
2018-11-02 18:31:35,1.3651333333333242,81.90799999999945,4.17703,0.0,38.27771,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,82
2018-11-02 18:31:36,1.3817833333333207,82.90699999999924,4.17686,0.0,38.27771,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,83
2018-11-02 18:31:37,1.3984333333333174,83.90599999999904,4.17686,0.0,38.27771,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,84
2018-11-02 18:31:38,1.4151166666666541,84.90699999999924,4.17669,0.0,38.27771,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,85
2018-11-02 18:31:39,1.4317499999999805,85.90499999999884,4.17669,0.0,38.27771,-0.00494,0.000277222222222109,-0.004941138880554862,0.9981155327393033,86
2018-11-02 18:31:40,1.4484666666666575,86.90799999999945,4.17669,0.0,38.27771,-0.00494,0.0002786111111112809,-0.004941138880554862,0.9981155327393033,87
2018-11-02 18:31:41,1.465083333333314,87.90499999999884,4.17652,0.0,38.27771,-0.00494,0.0002769444444442747,-0.004941138880554862,0.9981155327393033,88
2018-11-02 18:31:42,1.4817499999999806,88.90499999999884,4.17652,0.0,38.27771,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,89
2018-11-02 18:31:43,1.4984499999999874,89.90699999999924,4.17652,0.0,38.27771,-0.00494,0.00027833333333344653,-0.004941138880554862,0.9981155327393033,90
2018-11-02 18:31:44,1.515116666666654,90.90699999999924,4.17652,0.0,38.27771,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,91
2018-11-02 18:31:45,1.5317666666666507,91.90599999999904,4.17635,0.0,38.27771,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,92
2018-11-02 18:31:46,1.5484499999999874,92.90699999999924,4.17635,0.0,38.27771,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,93
2018-11-02 18:31:47,1.565116666666654,93.90699999999924,4.17635,0.0,38.27771,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,94
2018-11-02 18:31:48,1.5817666666666506,94.90599999999904,4.17635,0.0,38.38286,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,95
2018-11-02 18:31:49,1.5984666666666574,95.90799999999945,4.17635,0.0,38.38286,-0.00494,0.00027833333333344653,-0.004941138880554862,0.9981155327393033,96
2018-11-02 18:31:50,1.6151333333333242,96.90799999999945,4.17635,0.0,38.38286,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,97
2018-11-02 18:31:51,1.6317833333333207,97.90699999999924,4.17619,0.0,38.38286,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,98
2018-11-02 18:31:52,1.6484666666666574,98.90799999999945,4.17619,0.0,38.38286,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,99
2018-11-02 18:31:53,1.6651666666666642,99.90999999999985,4.17619,0.0,38.38286,-0.00494,0.00027833333333344653,-0.004941138880554862,0.9981155327393033,100
2018-11-02 18:31:54,1.6817666666666506,100.90599999999904,4.17619,0.0,38.38286,-0.00494,0.0002766666666664403,-0.004941138880554862,0.9981155327393033,101
2018-11-02 18:31:55,1.6984499999999874,101.90699999999924,4.17619,0.0,38.38286,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,102
2018-11-02 18:31:56,1.715133333333324,102.90799999999945,4.17619,0.0,38.38286,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,103
2018-11-02 18:31:57,1.7317999999999907,103.90799999999945,4.17619,0.0,38.38286,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,104
2018-11-02 18:31:58,1.7484499999999874,104.90699999999924,4.17619,0.0,38.38286,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,105
2018-11-02 18:31:59,1.765099999999984,105.90599999999904,4.17619,0.0,38.27771,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,106
2018-11-02 18:32:00,1.7817833333333206,106.90699999999924,4.17619,0.0,38.27771,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,107
2018-11-02 18:32:01,1.7984666666666576,107.90799999999945,4.17619,0.0,38.27771,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,108
2018-11-02 18:32:02,1.8150833333333138,108.90499999999884,4.17602,0.0,38.27771,-0.00494,0.0002769444444442747,-0.004941138880554862,0.9981155327393033,109
2018-11-02 18:32:03,1.8317999999999908,109.90799999999945,4.17602,0.0,38.27771,-0.00494,0.0002786111111112809,-0.004941138880554862,0.9981155327393033,110
2018-11-02 18:32:04,1.8484666666666574,110.90799999999945,4.17602,0.0,38.27771,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,111
2018-11-02 18:32:05,1.865116666666654,111.90699999999924,4.17602,0.0,38.27771,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,112
2018-11-02 18:32:06,1.8817999999999908,112.90799999999945,4.17602,0.0,38.27771,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,113
2018-11-02 18:32:07,1.8984499999999873,113.90699999999924,4.17602,0.0,38.27771,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,114
2018-11-02 18:32:08,1.9151166666666541,114.90699999999924,4.17602,0.0,38.27771,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,115
2018-11-02 18:32:09,1.9317833333333208,115.90699999999924,4.17602,0.0,38.27771,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,116
2018-11-02 18:32:10,1.9484333333333173,116.90599999999904,4.17602,0.0,38.27771,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,117
2018-11-02 18:32:11,1.965116666666654,117.90699999999924,4.17602,0.0,38.27771,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,118
2018-11-02 18:32:12,1.9817999999999907,118.90799999999945,4.17602,0.0,38.27771,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,119
2018-11-02 18:32:13,1.9984499999999874,119.90699999999924,4.17602,0.0,38.38286,-0.00494,0.00027749999999994343,-0.004941138880554862,0.9981155327393033,120
2018-11-02 18:32:14,2.015083333333314,120.90499999999884,4.17602,0.0,38.38286,-0.00494,0.000277222222222109,-0.004941138880554862,0.9981155327393033,121
2018-11-02 18:32:15,2.0317666666666505,121.90599999999904,4.17602,0.0,38.38286,-0.00494,0.00027805555555561213,-0.004941138880554862,0.9981155327393033,122
2018-11-02 18:32:16,2.048433333333317,122.90599999999904,4.17602,0.0,38.38286,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,123
2018-11-02 18:32:17,2.065099999999984,123.90599999999904,4.17602,0.0,38.38286,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,124
2018-11-02 18:32:18,2.081766666666651,124.90599999999904,4.17602,0.0,38.38286,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,125
2018-11-02 18:32:19,2.0984333333333174,125.90599999999904,4.17602,0.0,38.38286,-0.00494,0.0002777777777777778,-0.004941138880554862,0.9981155327393033,126
