Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-08 04:31:57,0.0,0.0,4.16323,-1.32557,23.13488,0.0,0.0,0.0,0.9960029966438386,0
2018-11-08 04:31:57,0.008366666666673458,0.5020000000004075,4.14081,-1.62695,23.13488,-0.00022,2.7777777777373558e-05,-0.00022307536388901757,0.9959199884597311,1
2018-11-08 04:31:58,0.025033333333340124,1.5020000000004075,4.13761,-1.62185,23.02972,-0.00067,2.7777777777373558e-05,-0.0006745097777779083,0.9957520059883035,2
2018-11-08 04:31:59,0.04168333333333673,2.5010000000002037,4.14435,-1.28215,23.02972,-0.00108,2.722222222170482e-05,-0.0010739922805556939,0.995603355251798,3
2018-11-08 04:32:00,0.058333333333333334,3.5,4.13458,-1.60397,23.02972,-0.00147,2.722222222170482e-05,-0.001477807572222162,0.9954530922487853,4
2018-11-08 04:32:01,0.07505000000001019,4.503000000000611,4.12413,-1.93345,23.02972,-0.00196,2.7777777777373558e-05,-0.001973879483333492,0.9952684997962157,5
2018-11-08 04:32:02,0.09168333333333673,5.501000000000204,4.13087,-1.59886,23.02972,-0.00245,2.7777777777373558e-05,-0.002459864097222272,0.9950876609102004,6
2018-11-08 04:32:03,0.10838333333334352,6.503000000000611,4.12986,-1.5912,23.02972,-0.0029,2.8333333333042295e-05,-0.002903674297222455,0.9949225154716894,7
2018-11-08 04:32:04,0.12506666666668026,7.504000000000815,4.11991,-1.91812,23.02972,-0.00338,2.8055555555207928e-05,-0.003395401319444693,0.9947395397881369,8
2018-11-08 04:32:05,0.14168333333333674,8.501000000000204,4.11823,-1.92068,23.02972,-0.00391,2.722222222170482e-05,-0.003926683686111033,0.9945418452344373,9
2018-11-08 04:32:06,0.15836666666667346,9.502000000000407,4.12547,-1.58609,23.02972,-0.0044,2.8055555555207928e-05,-0.004410026666666814,0.9943619893219886,10
2018-11-08 04:32:07,0.17501666666667007,10.501000000000204,4.1162,-1.91046,23.13488,-0.00489,2.694444444387045e-05,-0.00489851038888882,0.9941802204971355,11
2018-11-08 04:32:08,0.19170000000000678,11.502000000000407,4.11469,-1.91046,23.13488,-0.00542,2.8055555555207928e-05,-0.005430075738888926,0.9939824206430019,12
2018-11-08 04:32:09,0.20838333333334352,12.503000000000611,4.11334,-1.91557,23.13488,-0.00595,2.8611111110876665e-05,-0.005962002625000148,0.9937844862582973,13
2018-11-08 04:32:10,0.22501666666667006,13.501000000000204,4.11216,-1.91557,23.13488,-0.00648,2.7499999999539188e-05,-0.006492970797222154,0.9935869086189439,14
2018-11-08 04:32:11,0.24171666666667685,14.503000000000611,4.11098,-1.91557,23.13488,-0.00701,2.8055555555207928e-05,-0.007026065247222372,0.9933885397740796,15
2018-11-08 04:32:12,0.25836666666667346,15.502000000000407,4.10997,-1.91557,23.13488,-0.00754,2.8055555555207928e-05,-0.007557281077777822,0.9931908699790162,16
2018-11-08 04:32:13,0.2750333333333401,16.502000000000407,4.10896,-1.91557,23.13488,-0.00808,2.7777777777373558e-05,-0.008089242344444489,0.9929929228010231,17
2018-11-08 04:32:14,0.2916666666666667,17.5,4.09901,-2.25271,23.13488,-0.00865,2.694444444387045e-05,-0.008670880086110779,0.9927764905966662,18
2018-11-08 04:32:15,0.3083833333333435,18.50300000000061,4.09733,-2.26292,23.13488,-0.00928,2.7777777777373558e-05,-0.00930007650555561,0.9925423614157716,19
2018-11-08 04:32:16,0.32501666666667006,19.501000000000204,4.07777,-2.96274,23.13488,-0.00999,2.7499999999539188e-05,-0.010032410872221814,0.9922698537534425,20
2018-11-08 04:32:17,0.3417000000000068,20.502000000000407,4.07457,-2.99595,23.13488,-0.01082,2.7777777777373558e-05,-0.010861042186110862,0.9919615132022425,21
2018-11-08 04:32:18,0.35836666666667344,21.502000000000407,4.08974,-2.32933,23.02972,-0.01157,2.7777777777373558e-05,-0.011593858544444384,0.9916888261868357,22
2018-11-08 04:32:19,0.37506666666668026,22.504000000000815,4.0889,-2.33444,23.02972,-0.01222,2.8611111110876665e-05,-0.012242972125000202,0.9914472856659003,23
2018-11-08 04:32:20,0.39170000000000676,23.502000000000407,4.08772,-2.34465,23.02972,-0.01287,2.722222222170482e-05,-0.012891970127777713,0.9912057881524104,24
2018-11-08 04:32:21,0.40838333333334353,24.50300000000061,4.08637,-2.35742,23.02972,-0.01352,2.8611111110876665e-05,-0.013545621386111173,0.9909625591241213,25
2018-11-08 04:32:22,0.4250500000000102,25.50300000000061,4.09429,-2.01773,23.02972,-0.01413,2.7777777777373558e-05,-0.014149175658333466,0.9907379715978513,26
2018-11-08 04:32:23,0.44171666666667686,26.50300000000061,4.08502,-2.36253,23.02972,-0.01474,2.7777777777373558e-05,-0.014761681775000052,0.9905100530163776,27
2018-11-08 04:32:24,0.4583833333333435,27.50300000000061,4.0835,-2.37275,23.02972,-0.01539,2.7777777777373558e-05,-0.015419644863888938,0.9902652195203504,28
2018-11-08 04:32:25,0.4750500000000102,28.50300000000061,4.08232,-2.38552,23.02972,-0.01605,2.8055555555207928e-05,-0.016080522363888933,0.9900193015478937,29
