Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-05 09:24:54,0.0,0.0,4.12328,-1.49925,38.38286,0.15192,0.0,0.0,0.9719431638069096,0
2018-11-05 09:25:54,1.0,60.0,4.10457,-1.49925,38.59318,0.12695,0.016666666666666666,-0.0249875,0.9626451088167518,60
2018-11-05 09:26:54,1.9999833333335117,119.99900000001071,4.09075,-1.4967,38.69834,0.10197,0.016666388888891864,-0.04993208425000445,0.9533630231313825,120
2018-11-05 09:27:54,3.0000166666664883,180.0009999999893,4.0798,-1.49925,38.38286,0.07699,0.016667222222216272,-0.0749204171666622,0.9440646582060618,180
2018-11-05 09:28:54,4.0,240.0,4.07103,-1.49925,38.38286,0.05201,0.016666388888891864,-0.09990750070833332,0.9347667581834855,240
2018-11-05 09:29:54,4.9999666666665386,299.9979999999923,4.06412,-1.4967,38.48802,0.02704,0.016666111111108977,-0.12485166920833013,0.9254848272021257,300
2018-11-05 09:30:54,5.9999666666665386,359.9979999999923,4.05822,-1.49925,38.59318,0.00206,0.016666666666666666,-0.14983916920833013,0.9161867722119679,360
2018-11-05 09:31:54,6.999983333333512,419.9990000000107,4.05333,-1.49925,38.59318,-0.02291,0.016666944444449553,-0.17482708566667113,0.9068885622542241,420
2018-11-05 09:32:54,7.9999666666665386,479.9979999999923,4.04878,-1.4967,38.27771,-0.04789,0.01666638888888378,-0.19977166991666348,0.8976064765688594,480
2018-11-05 09:33:54,8.999983333333512,539.9990000000107,4.04473,-1.49925,38.48802,-0.07286,0.016666944444449553,-0.22475958637500448,0.8883082666111156,540
2018-11-05 09:34:54,9.99996666666654,599.9979999999923,4.04103,-1.49925,38.59318,-0.09783,0.01666638888888378,-0.2497466699166635,0.8790103665885439,600
2018-11-05 09:35:54,11.000016666666488,660.0009999999893,4.03732,-1.49925,38.69834,-0.12282,0.01666749999999916,-0.27473541929166223,0.8697118466956372,660
2018-11-05 09:36:54,11.99996666666654,719.9979999999923,4.03361,-1.49925,38.59318,-0.14779,0.016665833333334174,-0.2997216699166635,0.8604142566082285,720
